"No.","Time","Source","Destination","Protocol","Length","Info"
"548903","43.405020671","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548911","43.405732138","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548919","43.406449571","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548926","43.407096386","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548932","43.407284867","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548934","43.407684247","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548982","43.413072738","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548984","43.413523176","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548990","43.413642312","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548991","43.414022191","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549007","43.414956300","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"549013","43.415630493","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549016","43.415757394","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"549021","43.416404665","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549064","43.421573948","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"549065","43.422208603","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549076","43.422518074","127.0.0.1","127.0.0.1","OpenFlow","217","Type: OFPT_PACKET_IN"
"549077","43.422531950","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"549088","43.424078667","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549090","43.424125414","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549109","43.425020133","127.0.0.1","127.0.0.1","OpenFlow","217","Type: OFPT_PACKET_IN"
"549110","43.425052497","127.0.0.1","127.0.0.1","OpenFlow","217","Type: OFPT_PACKET_IN"
"549111","43.425060102","127.0.0.1","127.0.0.1","OpenFlow","217","Type: OFPT_PACKET_IN"
"549112","43.425933099","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549116","43.426162013","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549120","43.426348949","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"549295","43.393462903","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"549436","43.428488750","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549441","43.429199802","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549442","43.429308757","127.0.0.1","127.0.0.1","OpenFlow","215","Type: OFPT_PACKET_IN"
"549443","43.429344284","127.0.0.1","127.0.0.1","OpenFlow","215","Type: OFPT_PACKET_IN"
"549444","43.429350944","127.0.0.1","127.0.0.1","OpenFlow","215","Type: OFPT_PACKET_IN"
"549445","43.429492647","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549455","43.432181948","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549456","43.432371826","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549459","43.432769634","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549460","43.432909717","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549464","43.433058391","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549469","43.434373963","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549471","43.434635154","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549474","43.435212844","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549494","43.439143057","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549500","43.440523968","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549501","43.440670044","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549504","43.441457313","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549506","43.441705148","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549508","43.442460565","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549512","43.442794260","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549515","43.443603457","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549540","43.450776667","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549543","43.451410135","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549545","43.451631944","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549548","43.452178092","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549550","43.452363412","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549552","43.452887221","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549555","43.453072571","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"549559","43.453644806","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549746","43.428488750","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"550036","43.460526834","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550046","43.461609759","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550049","43.461723751","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550053","43.462324088","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550054","43.462330602","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550058","43.462853337","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550066","43.463184367","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550071","43.464027214","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550122","43.472416634","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550124","43.472916360","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550130","43.473176217","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550319","43.473982670","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550327","43.474652877","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550333","43.475148214","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550336","43.475309656","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550345","43.476156910","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550386","43.480089975","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550391","43.480667517","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550394","43.480812670","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550399","43.481371109","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550416","43.482994912","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550421","43.483457765","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550424","43.483603054","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550425","43.483975701","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550460","43.490366815","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550477","43.493380632","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550480","43.493587095","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550488","43.494532370","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550489","43.494640235","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550493","43.495275544","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550500","43.495412014","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550502","43.495890015","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550559","43.504163676","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550564","43.504864748","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550567","43.504989011","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550571","43.505164714","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550573","43.505730813","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550577","43.506051747","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550581","43.506180536","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550586","43.507230754","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550643","43.514329350","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550648","43.514921435","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550651","43.515045516","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550655","43.515281497","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550657","43.515845880","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550661","43.516156465","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550665","43.516312971","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"550670","43.516745126","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"550719","43.460526834","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"551110","43.525031692","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551115","43.525765344","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551117","43.526729287","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551120","43.526982570","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551121","43.527136184","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551124","43.527367405","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551125","43.528255332","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551129","43.528591873","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551206","43.539040419","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551211","43.539450263","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551213","43.539766182","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551216","43.539979167","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551217","43.540348046","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551220","43.540527975","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551221","43.540928238","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551225","43.541432182","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551283","43.547894261","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551284","43.548881176","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551287","43.549178004","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551288","43.549592821","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551323","43.554710898","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551324","43.555167932","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551327","43.555353580","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"551328","43.555745282","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"551363","43.562026791","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
