"No.","Time","Source","Destination","Protocol","Length","Info"
"79831","2.484665933","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79832","2.484671444","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79833","2.484677235","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79834","2.484683830","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79835","2.484703901","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79837","2.484717303","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79838","2.484722862","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79839","2.484728578","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79840","2.484734111","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79841","2.484739101","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79842","2.485729367","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79887","2.486454407","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79888","2.486465292","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79889","2.486471769","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79890","2.486477282","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79891","2.486482958","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79892","2.486488149","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79894","2.486497184","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79895","2.486502948","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79896","2.486507872","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79897","2.486512816","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79898","2.486517907","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79899","2.486523111","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79901","2.486532179","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79902","2.486537308","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79903","2.486542227","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79904","2.486548003","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79905","2.486553058","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79933","2.487135505","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79935","2.487149973","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79936","2.487155677","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79937","2.487161213","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79938","2.487166571","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79939","2.487172711","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79940","2.487177788","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79942","2.487186933","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79943","2.487192021","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"79944","2.488436957","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79946","2.488710898","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79949","2.488951502","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79951","2.489158361","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79954","2.489370629","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79956","2.489571988","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79959","2.489793941","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79961","2.490017614","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79964","2.490248217","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79966","2.490472037","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79969","2.490726386","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79971","2.490961266","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"79974","2.491293015","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"80008","2.476020789","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"80247","2.494165194","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80248","2.494177172","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80249","2.494183637","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80250","2.494189364","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80251","2.494195005","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80252","2.494200492","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80254","2.494211172","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80255","2.494216608","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80256","2.494221877","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80257","2.494227174","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80258","2.494232705","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80259","2.494238031","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80261","2.494247822","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80262","2.494252775","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80263","2.494258104","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80264","2.494263457","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80265","2.494289911","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80275","2.495625621","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80277","2.495640176","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80278","2.495645785","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80279","2.495650881","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80280","2.495656118","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80281","2.495661483","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80282","2.495667211","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80284","2.495675120","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80285","2.495679748","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80286","2.495684582","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80287","2.495689622","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80288","2.495694340","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80289","2.495699163","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80291","2.495708553","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80292","2.495713837","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80293","2.495718996","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"80305","2.494165194","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"80306","2.494177172","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"80307","2.494183637","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"80308","2.494189364","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"80309","2.494195005","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"80310","2.494200492","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"80386","2.495728214","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80430","2.497115194","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80431","2.497125044","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80433","2.497136893","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80434","2.497142738","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80435","2.497148137","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80436","2.497153748","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80437","2.497158754","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80438","2.497163991","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80440","2.497173358","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80441","2.497178499","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80442","2.497183233","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80443","2.497187822","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80444","2.497192800","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80445","2.497197441","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80447","2.497206226","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"80448","2.497211732","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
